SnesAddressHex,SnesAddress,Name,Comment,UsedStatus
$188EBD,1609405,Ch4_Treasures,,USED
$07AF24,503588,Word_Is_Equals_1575,,USED
$189101,1609985,Ch_Boss_Position,,USED
$18910B,1609995,Stone_Guardian_Pos,,USED
$18911D,1610013,Cyclops_Pos,,USED
$18912F,1610031,Hydra_Pos,,USED
$189139,1610041,Ch4_Bosses,,USED
$18913B,1610043,Ch5_Bosses,,USED
$18913D,1610045,Tbl_Ch_Encounter_Sets,,USED
$189147,1610055,Encounters_Ch1_tile10,,USED
$189177,1610103,Encounters_Ch2_tile10,,USED
$1891AA,1610154,Encounters_Ch3_tile10,,USED
$1891DD,1610205,Encounters_Ch4_tile10,,USED
$189229,1610281,Encounters_Ch5_tile10,,USED
$189270,1610352,Tbl_Zone_Formations,,USED
$189288,1610376,Formation_Zone_00_Num_Entries,,USED
$1894E2,1610978,Formation_Zone_0B_Layout_02,,USED
$18929A,1610394,Formation_Zone_00_Layout_01,,USED
$18914E,1610062,Encounters_Ch1_tile11,,USED
$189155,1610069,Encounters_Ch1_tile12,,USED
$18915C,1610076,Encounters_Ch1_tile13,,USED
$189163,1610083,Encounters_Ch1_tile14,,USED
$18916A,1610090,Encounters_Ch1_tile15,,USED
$189171,1610097,Encounters_Ch1_tile16,,USED
$189174,1610100,Encounters_Ch1_tile17,,USED
$18917E,1610110,Encounters_Ch2_tile11,,USED
$189185,1610117,Encounters_Ch2_tile12,,USED
$18918C,1610124,Encounters_Ch2_tile13,,USED
$189193,1610131,Encounters_Ch2_tile14,,USED
$18919A,1610138,Encounters_Ch2_tile15,,USED
$1891A1,1610145,Encounters_Ch2_tile16,,USED
$1891A4,1610148,Encounters_Ch2_tile17,,USED
$1891A7,1610151,Encounters_Ch2_tile18,,USED
$18929D,1610397,Formation_Zone_00_Layout_02,,USED
$18802E,1605678,Random_encounter_check,,USED
$1892A0,1610400,Formation_Zone_00_Layout_03,,USED
$1892A7,1610407,Formation_Zone_00_Layout_04,,USED
$1892AE,1610414,Formation_Zone_00_Layout_05,,USED
$1892B5,1610421,Formation_Zone_00_Layout_06,,USED
$1892CB,1610443,Formation_Zone_00_Layout_08,,USED
$1892D0,1610448,Formation_Zone_00_Layout_09,,USED
$1892D5,1610453,Formation_Zone_00_Layout_0A,,USED
$1892DA,1610458,Formation_Zone_00_Layout_0B,,USED
$1892E5,1610469,Formation_Zone_00_Layout_0C,,USED
$1892EC,1610476,Formation_Zone_00_Layout_0D,,USED
$1892F3,1610483,Formation_Zone_00_Layout_0E,,USED
$1892FE,1610494,Formation_Zone_00_Layout_0F,,USED
$189305,1610501,Formation_Zone_01_Num_Entries,,USED
$189309,1610505,Formation_Zone_02_Num_Entries,,USED
$18937C,1610620,Formation_Zone_03_Num_Entries,,USED
$1893FF,1610751,Formation_Zone_04_Num_Entries,,USED
$189403,1610755,Formation_Zone_05_Num_Entries,,USED
$189407,1610759,Formation_Zone_06_Num_Entries,,USED
$18946E,1610862,Formation_Zone_07_Num_Entries,,USED
$189472,1610866,Formation_Zone_08_Num_Entries,,USED
$189478,1610872,Formation_Zone_09_Num_Entries,,USED
$18947C,1610876,Formation_Zone_0A_Num_Entries,,USED
$1894D9,1610969,Formation_Zone_0B_Num_Entries,,USED
$189849,1611849,EVENT_03_Stung,,USED
$189FF6,1613814,EVENT_04_Ch2,,USED
$18A19B,1614235,EVENT_05_TheMan,,USED
$18A355,1614677,EVENT_06_Darwin,,USED
$18A4AF,1615023,EVENT_08_Reinoll,,USED
$18B4DD,1619165,EVENT_0F_Door_closed,,USED
$18A41C,1614876,EVENT_07_Efrite,,USED
$18AA74,1616500,EVENT_09_Ch3,,USED
$18B435,1618997,EVENT_0E_Dao_1,,USED
$18ABBD,1616829,EVENT_0A_Stoned,,USED
$18AD02,1617154,EVENT_0B_Marid,,USED
$18AD45,1617221,EVENT_0C_Lava,,USED
$18B518,1619224,EVENT_10_Salah_wakes,,USED
$18B612,1619474,EVENT_11_Door_open,,USED
$18B737,1619767,EVENT_12_Dao_2,,USED
$18B881,1620097,EVENT_13_Trap,,USED
$18BB27,1620775,EVENT_14_DarwinCh4,,USED
$18BBA8,1620904,EVENT_15_TeefaCh4,,USED
$18BCFA,1621242,EVENT_16_GalneonCh4,,USED
$18C0BF,1622207,Random_loopvar,,USED
$18C21A,1622554,EVENT_17_Ch5,,USED
$18C1D5,1622485,Weird_RNG_Rolls,,USED
$18C357,1622871,EVENT_18_Karul,,USED
$18C42A,1623082,EVENT_19_vsGalneon,,USED
$18C551,1623377,EVENT_1A_R_and_B,,USED
$18C6D1,1623761,EVENT_1B_Tiamat,,USED
$18C814,1624084,EVENT_1C_Final_door,,USED
$001395,5013,SpiritMaxHP,,UNUSED
$0012F5,4853,Spirit_currHP,,UNUSED
$0011C5,4549,Spirit_Condition,,UNUSED
$001353,4947,Sylph_currHP,,UNUSED
$001355,4949,Dao_currHP,,UNUSED
$001357,4951,Marid_currHP,,UNUSED
$001359,4953,Efrite_currHP,,UNUSED
$00139D,5021,SpiritMaxMP,,UNUSED
$001325,4901,Spirit_currMP,,UNUSED
$00135B,4955,Sylph_currMP,,UNUSED
$00135D,4957,Dao_currMP,,UNUSED
$00135F,4959,Marid_currMP,,UNUSED
$001361,4961,Efrite_currMP,,UNUSED
$18CE0D,1625613,Full_Heal_Rooks_Spirits,"""Full"" heal",USED
$18CE44,1625668,Rooks_gets_KTFOd,,USED
$089BCF,564175,Heal2,,USED
$18D019,1626137,Epilogue_text_setup,,USED
$18D04E,1626190,Tbl_Epilogue_Text,,USED
$18D040,1626176,Epilogue_text_delays,,USED
$188056,1605718,Random_encounter,,USED
$18D0A3,1626275,Epilogue_2,,USED
$18D0EC,1626348,Epilogue_3,,USED
$18D066,1626214,Epilogue_1,,USED
$18D05C,1626204,Sub_Epilogue_Text,,USED
$18D159,1626457,Epilogue_4,,USED
$18D196,1626518,Epilogue_5,,USED
$18D1E1,1626593,Epilogue_6,,USED
$18D24F,1626703,Epilogue_7,,USED
$0018D9,6361,Bank_Encounter_layout,,UNUSED
$18D6A8,1627816,World_map_Posi,,USED
$18D6C3,1627843,World_map_Xpos,,USED
$18D6CD,1627853,World_map_Ypos,,USED
$18D6D7,1627863,Xfer_shit,,USED
$1C8001,1867777,Repeating_Data,Weird repeating data (5b each),USED
$0018DA,6362,Ptr_Enemy_list,,UNUSED
$13EBF6,1305590,Map_Balnea_1F,,USED
$13ECFE,1305854,Map_Balnea_2F,,USED
$13EE08,1306120,Map_Draven_Pass,,USED
$13EE8C,1306252,Map_Crimson_Valley,,USED
$13EEF2,1306354,Map_Forest_of_Doubt,,USED
$13EFC0,1306560,Map_Ice_Mine,,USED
$13F182,1307010,Map_Icicle_Labyrinth,,USED
$13F2D0,1307344,Map_Polar_Labyrinth,,USED
$13F405,1307653,Map_Stavery1F_4F_CH4,,USED
$13F55D,1307997,Map_Stavery5F_8F_CH4,,USED
$13F667,1308263,Map_Stavery9F_12F_CH4,,USED
$13F763,1308515,Map_Bintel_Castle,,USED
$13F8A0,1308832,Map_A_Tunnel,,USED
$13F9A6,1309094,Map_Stavery1F_12F_CH5,,USED
$03A494,238740,Update_map_progress,,USED
$03A489,238729,Clear_map_progress,,USED
$03A4C7,238791,Get_MapNo_Offset,,USED
$008C5C,35932,MapProgress_OR_filters,,USED
$03A457,238679,Get_map_tile_value,,USED
$038846,231494,Fog_tile_check,,USED
$188001,1605633,Zero_18DF_Decr_18E1,,USED
$18800B,1605643,Check_map_tile_value,,USED
$189113,1610003,Iron_Guardian_Pos,,USED
$189125,1610021,Efrite_Pos,,USED
$1880BD,1605821,Weird_logic,,USED
$0018DC,6364,Bank_Enemy_list,,UNUSED
$188563,1607011,Treasure_Opening,,USED
$07A827,501799,Treasure_Save_Value,,USED
$07A83D,501821,Get_Treasure_Contents,,USED
$07A866,501862,Treasure_Card,,USED
$07A932,502066,Load_Card_name,,USED
$088001,557057,Text_06_0C_0C,,USED
$088893,559251,Cast_the_Spell_of,,USED
$088907,559367,Annihilated_item,,USED
$0888E4,559332,Rooks_used_cards,,USED
$0885DF,558559,Surprised_by_wounds,,USED
$088601,558593,Battle_Text_Format,,USED
$088610,558608,Not_enough_MP,,USED
$0886BA,558778,X_has_X,,USED
$08868E,558734,HP_restored,,USED
$088650,558672,Suffered_damage_defeated2,,USED
$088624,558628,Suffered_damage2,,USED
$0885C8,558536,Despises_Himself,,USED
$0885AF,558511,Lost_His_Mind,,USED
$088586,558470,X_taken_damage,,USED
$08853E,558398,X_damaged_perished,,USED
$088512,558354,X_suffered_damage,,USED
$08894E,559438,IsPetrified,,USED
$0884B0,558256,X_dodged,,USED
$0884BE,558270,X_dodged_quickly,,USED
$0884D4,558292,X_damaged_defeated,,USED
$0886CE,558798,X_stat_decreased,,USED
$0886EF,558831,Spirit_explosion_atk,,USED
$088724,558884,X_stat_increased,,USED
$08874A,558922,Change_Attribute,,USED
$088771,558961,Status_healed,,USED
$088936,559414,IsParalyzed,,USED
$088794,558996,Restoration_of_Spirit,,USED
$0887BF,559039,No_effect,,USED
$0887E1,559073,Spirit_explosion,,USED
$08880D,559117,Card_Torn,,USED
$0889AE,559534,ItemUsed,,USED
$088992,559506,HasAwakened,,USED
$08897D,559485,IsAsleep,,USED
$0888B9,559289,HP_recovery,,USED
$08DF03,581379,Outfitter_Trade_6_Weapons,,USED
$0882E5,557797,Text_Battle_menu_Rooks,,USED
$088330,557872,Spirit_Battle_menu,,USED
$088354,557908,Guest1_Battle_menu,,USED
$0883F7,558071,Draw_Color_Menu,,USED
$088829,559145,Spirit_not_here,,USED
$08884E,559182,No_effect2,,USED
$08886C,559212,No_escape_boss,,USED
$088492,558226,X_Attacks,,USED
$08820B,557579,Battle_won,,USED
$08819D,557469,Dungeon_menu,,USED
$08812B,557355,Town_menu,,USED
$0191E6,102886,Exit_the_menu,,USED
$01923B,102971,Open_menu,,USED
$0192DE,103134,Inventory_menu,,USED
$0796D2,497362,Show_Card_Menu,,USED
$08CA97,576151,Card_menu_Inventory,,USED
$019739,104249,Color_menu,,USED
$079270,496240,Load_Window_Color_RGB,,USED
$07925E,496222,Draw_RGB_to_text_buffer,,USED
$019838,104504,Magic_menu1,,USED
$07A199,500121,Draw_Magic_Menu2,,USED
$08CB83,576387,Magic_menu,,USED
$07A23E,500286,Load_Equipment_menu,,USED
$08CBCD,576461,Equipment_menu,,USED
$019F30,106288,Order,,USED
$07933A,496442,Checks_for_input_probably,,USED
$019AE7,105191,Status_screen1,,USED
$00A097,41111,GetPtr_3b_Do_stuff_1b,,USED
$00A0A8,41128,Do_Stuff_far,,USED
$019BE5,105445,Map_menu,,USED
$019FEC,106476,Call_menu,,USED
$079198,496024,Get_active_spirit_ID,,USED
$028EF0,167664,Enemy_lost_his_mind,,USED
$028F04,167684,Enemy_despises_himself,,USED
$028F14,167700,Enemy_Surprised_by_his_wounds,,USED
$028F24,167716,Sub_Enemy_death_anim,,USED
$078CB8,494776,Fatal_damage,,USED
$028EE2,167650,Confusion_damage,,USED
$07917D,495997,Is_Targeting_another,,USED
$07916B,495979,Set_attacker_target_using_0A0F,,USED
$028F65,167781,Sub_8F65,,USED
$028F79,167801,Sub_Attack_Animation,,USED
$07832D,492333,Boss_monster,,USED
$028FBD,167869,Get_Boss_attack_animation,,USED
$07918D,496013,Call_Roll_to_hit,,USED
$028F37,167735,Nonfatal_damage,,USED
$028EB6,167606,Enemy_Physical_Attack,,USED
$0285F9,165369,Play_attack_anim,,USED
$07B7A6,505766,Show_Dodge_text,,USED
$07B7CE,505806,Tbl_Dodge_text,,USED
$07B7E0,505824,Bank_Dodge_text,,USED
$088BEF,560111,Dodge_Rooks,,USED
$078D10,494864,Get_New_Spirit,,USED
$07B782,505730,Tbl_Getting_crit_text,,USED
$07B794,505748,Bank_Getting_crit_text,,USED
$088D69,560489,LevelUp,,USED
$001121,4385,Attacker,,UNUSED
$001123,4387,Target,,UNUSED
$088966,559462,IsConfused,,USED
$028D03,167171,X_paralyzed,,USED
$028D19,167193,X_confused,,USED
$028D0E,167182,X_petrified,,USED
$078229,492073,Get_Condition1,,USED
$028D27,167207,X_asleep,,USED
$028D3B,167227,X_awakened,,USED
$00A0BD,41149,RNG_1b,,USED
$028D50,167248,Enemy_Target_Select,,USED
$0889D0,559568,ItemStatIncreased,,USED
$0889F2,559602,ItemRecovered,,USED
$088A08,559624,ItemRecoveredStatus,,USED
$088A28,559656,ItemNoEffect,,USED
$088E8E,560782,LearnedSpell1,,USED
$088FF3,561139,Item_Get,,USED
$088FD2,561106,Empty_Chest,,USED
$088FBD,561085,Nothing_here,,USED
$089022,561186,TooManyCards,,USED
$08900A,561162,GP_Get,,USED
$089056,561238,TooManyItems,,USED
$08908A,561290,TooMuchEquipment,,USED
$0890C2,561346,MonsterInABox,,USED
$0890D6,561366,Item_Text_Setup,,USED
$089100,561408,Wind_Card_desc,,USED
$089139,561465,Earth_Card_desc,,USED
$089172,561522,Water_Card_desc,,USED
$0891AB,561579,Fire_Card_desc,,USED
$0891E4,561636,Null_Card_desc,,USED
$0891FB,561659,Fog_Card_desc,,USED
$08922E,561710,Call_Amulet_desc,,USED
$089243,561731,Mirror_Card_desc,,USED
$089271,561777,Previous_page,,USED
$08928D,561805,Next_page,,USED
$0892A5,561829,Toss_item,,USED
$0892BD,561853,Return_Ring_desc,,USED
$0892E8,561896,Water_of_Life_desc,,USED
$08932E,561966,Sleeping_Bag_desc,,USED
$089363,562019,Tent_desc,,USED
$0893BF,562111,Str_Honey_desc,,USED
$0893F2,562162,Int_Honey_desc,,USED
$089423,562211,Endure_Honey_desc,,USED
$08945F,562271,Agi_Honey_desc,,USED
$089496,562326,HP_Honey_desc,,USED
$0894B9,562361,MP_Honey_desc,,USED
$0894DC,562396,Herbs_desc,,USED
$0894F2,562418,Medicine_desc,,USED
$08950C,562444,Silver_Flask_desc,,USED
$089523,562467,Gold_Flask_desc,,USED
$08953D,562493,Maid_Tears_desc,,USED
$089596,562582,Moon_Oil_desc,,USED
$0895EF,562671,Enchanted_Jewel_desc,,USED
$089625,562725,Select_a_Player,,USED
$08964C,562764,Lit1,,USED
$08967D,562813,Lit2,,USED
$0896AE,562862,Lit3,,USED
$0896DF,562911,Smash1,,USED
$089704,562948,Smash2,,USED
$089729,562985,Smash3,,USED
$08974E,563022,Water1,,USED
$089771,563057,Water2,,USED
$08CB30,576304,Item_menu,,USED
$08982F,563247,Attribute1,,USED
$089A25,563749,Attribute11,,USED
$07AF0A,503562,Store_9_bytes_1598,,USED
$089AE8,563944,Drain,,USED
$089B13,563987,Psych,,USED
$07B4DC,505052,Get_PC_Name1_far,,USED
$18816E,1605998,Enemy_Xfer_RAM_and_Decomp,,USED
$009DA8,40360,MainScr_OR_1b,,USED
$009DB6,40374,MainScr_AND_1b,,USED
$00212C,8492,Main_scr_desig,,UNUSED
$00212D,8493,Sub_scr_desig,---o4321 (Enable BG1-4/OBJ for display,UNUSED
$00212E,8494,Main_scr_Winmask,,UNUSED
$00212F,8495,Sub_scr_Winmask,,UNUSED
$002103,8451,OAM_hi,,UNUSED
$002105,8453,BGmode_Charsize,,UNUSED
$002106,8454,Scn_Pixelation,,UNUSED
$002107,8455,BG1_addr_size,,UNUSED
$002108,8456,BG2_addr_size,,UNUSED
$002109,8457,BG3_addr_size,,UNUSED
$00210A,8458,BG3_addr_size_hi,,UNUSED
$00210B,8459,BG12_chr_addr,,UNUSED
$00210C,8460,BG34_chr_addr,,UNUSED
$00210D,8461,BG1_H,Horizontal scroll,UNUSED
$00210E,8462,BG1_V,Vertical scroll,UNUSED
$00210F,8463,BG2_H,,UNUSED
$002110,8464,BG2_V,,UNUSED
$002111,8465,BG3_H,,UNUSED
$002112,8466,BG3_V,,UNUSED
$002113,8467,BG4_H,,UNUSED
$002114,8468,BG4_V,,UNUSED
$002115,8469,Video_port_ctrl,,UNUSED
$002116,8470,VRAM_addr_lo,Sets addr for $2118/9 and $2139/a. 2b addr.,UNUSED
$002117,8471,VRAM_addr_hi,,UNUSED
$002118,8472,VRAM_dataw_lo,,UNUSED
$002119,8473,VRAM_dataw_hi,,UNUSED
$002123,8483,BG12_Winmask,,UNUSED
$002124,8484,BG34_Winmask,,UNUSED
$002125,8485,OBJcolor_Winmask,,UNUSED
$002126,8486,Win1_left,,UNUSED
$002127,8487,Win1_right,,UNUSED
$002128,8488,Win2_left,,UNUSED
$002129,8489,Win2_right,,UNUSED
$00212A,8490,BG_Winmask_logic,,UNUSED
$00212B,8491,OBJcolor_Winmask_logic,,UNUSED
$188210,1606160,Roll_encounter,,USED
$002131,8497,Color_math_desig,,UNUSED
$002132,8498,Fixed_color_data,,UNUSED
$002133,8499,ScrMode_VidSelect,,UNUSED
$002134,8500,Multiply_lo_2134,"2's compliment product of $211b(2b), 8 bit most recently written to $#211c",UNUSED
$002135,8501,Multiply_mid,,UNUSED
$002136,8502,Multiply_hi_2136,,UNUSED
$002137,8503,HV_counter_latch,,UNUSED
$002138,8504,OAM_read_data,,UNUSED
$002139,8505,VRAM_read_lo,,UNUSED
$00213A,8506,VRAM_read_hi,,UNUSED
$00213B,8507,CGRAM_read,,UNUSED
$00213C,8508,Scanline_H,,UNUSED
$00213D,8509,Scanline_V,,UNUSED
$00213E,8510,STAT77,I have no idea what half these registers are,UNUSED
$00213F,8511,STAT78,,UNUSED
$00420A,16906,V_Timer_hi,,UNUSED
$00420D,16909,Access_speed,Bit 0: FastROM select,UNUSED
$004210,16912,NMI_flag,Bit 7: NMI flag set during V-Blank,UNUSED
$004211,16913,IRQ_flag,,UNUSED
$004212,16914,PPU_status,"Holds V-Blank, H-Blank, Auto-Joypad flags",UNUSED
$004213,16915,Prg_IO_port,,UNUSED
$004218,16920,P1_Data1_lo,axlr0000 (a/x/l/r),UNUSED
$004219,16921,P1_Data1_hi,byetUDLR (b/y/select/start/Up/Down/Left/Right),UNUSED
$00421C,16924,P1_Data2_lo,,UNUSED
$00421D,16925,P1_Data2_hi,,UNUSED
$004300,17152,DMA0_Ctrl,,UNUSED
$0084D0,34000,Tbl_DMA_Dest,,USED
$004301,17153,DMA0_Dest,,UNUSED
$0084B9,33977,Tbl_DMA_Ctrl,,USED
$004302,17154,DMA0_Source_lo,,UNUSED
$0084E7,34023,Tbl_Videoport_Ctrl,,USED
$004305,17157,DMA0_Size_lo,DMA: $43x5/6 are #bytes to transfer,UNUSED
$004306,17158,DMA0_Size_hi,,UNUSED
$004307,17159,HDMA0_IA_bank,,UNUSED
$004308,17160,HDMA0_Tbl_lo,$43x8/9 used for HDMA,UNUSED
$004309,17161,HDMA0_Tbl_hi,,UNUSED
$00430A,17162,HDMA0_Cntr,$43xA (0-7),UNUSED
$009DC6,40390,SubScr_OR_1b,,USED
$009DD7,40407,SubScr_AND_1b,,USED
$009E79,40569,Mosaic_BGEnable_1b,,USED
$009E8A,40586,Mosaic_Clear_1b,,USED
$009F31,40753,HDMA_disable,,USED
$00105A,4186,HDMA_ch_temp,,UNUSED
$009F35,40757,HDMA_enable1,,USED
$08D191,577937,Healer_Choose_Spirit,,USED
$0883C8,558024,Gratuitous_Japanese2,,USED
$08839A,557978,Gratuitous_Japanese1,,USED
$07AEF0,503536,Store_9_bytes_1581,,USED
$08CC41,576577,Remap_controls_nya,,USED
$08DC27,580647,Outfitter_menu,,USED
$08CCBA,576698,Speaking_text_setup,,USED
$08DD09,580873,Outfitter_Sell_Choice,,USED
$08DD89,581001,Outfitter_No_Money,,USED
$08DD43,580931,Outfitter_Bye,,USED
$08DDBC,581052,Outfitter_Full_Items,,USED
$08DDF4,581108,Outfitter_No_Equipment,,USED
$08DE1A,581146,Outfitter_No_Items,,USED
$08DE3E,581182,Outfitter_No_Trade,,USED
$08DE5E,581214,Outfitter_Traded_X,,USED
$08DE72,581234,Outfitter_Cant_Trade,,USED
$08DE9F,581279,Outfitter_Cant_Sell,,USED
$08CD58,576856,Inn_menu,,USED
$08CE1B,577051,Inn_File_x_is_saved,,USED
$08CDED,577005,Inn_Saving_file_x,,USED
$08CDB8,576952,Inn_Save_in_which_file,,USED
$08CD91,576913,Inn_Anything_Else,,USED
$08CE4C,577100,Inn_File_x_not_saved,,USED
$08CE82,577154,Inn_Loading_save,,USED
$08CEA9,577193,Inn_One_night_costs_x,,USED
$08CEE7,577255,Inn_Bye,,USED
$08CF1D,577309,Inn_Not_Enough,,USED
$08CF2E,577326,Inn_Good_night,,USED
$08CF4B,577355,Inn_Good_morning_Crono,,USED
$08CF87,577415,Spirit_Healer_shop,,USED
$08CFBF,577471,Healer_Cant_Buy_Card,,USED
$08CFF2,577522,Healer_Full_Cards,,USED
$08D020,577568,Healer_Bye,,USED
$08D064,577636,Healer_Revive,,USED
$03BB35,244533,Event_Alchemist_Start,,USED
$08D0BC,577724,Healer_Revive_Price,,USED
$08D111,577809,Healer_Cant_buy_revive,,USED
$08D16B,577899,Healer_Revive_Complete,,USED
$08D1B7,577975,Speak_Alchemist,,USED
$08D203,578051,Alchemist_Pick_drink,,USED
$08D22A,578090,Alchemist_Anything_else,,USED
$08D266,578150,Alchemist_Leaving,,USED
$08D289,578185,Alchemist_Not_enough,,USED
$08D2A7,578215,Drink_water,,USED
$08D2D1,578257,Drink_Elixir,,USED
$08D2FC,578300,Eat_Food_A,,USED
$08D34E,578382,Gained_5_HP,,USED
$08D36E,578414,Gained_10_HP,,USED
$08D38F,578447,Gained_10_HP_5_MP,,USED
$08D3C3,578499,Conversation_1,,USED
$08D413,578579,Conversation_2,,USED
$08D44D,578637,Conversation_3,,USED
$08D482,578690,Conversation_4,,USED
$08D4DF,578783,Conversation_5,,USED
$08D538,578872,Conversation_6,,USED
$08D571,578929,Conversation_7,,USED
$08D5CC,579020,Conversation_8,,USED
$08D623,579107,Conversation_9,,USED
$08D670,579184,Conversation_10,,USED
$08D6AD,579245,Conversation_11,,USED
$08D6EC,579308,Conversation_12,,USED
$08D76B,579435,Conversation_14,,USED
$08D7CA,579530,Conversation_15,,USED
$08D808,579592,Conversation_16,,USED
$08D84F,579663,Conversation_17,,USED
$08D89F,579743,Conversation_18,,USED
$08D8D9,579801,Conversation_19,,USED
$08D92D,579885,Conversation_20,,USED
$08D98C,579980,Conversation_21,,USED
$08D9BE,580030,Conversation_22,,USED
$08DA2E,580142,Conversation_23,,USED
$08DA8A,580234,Conversation_24,,USED
$08DAD3,580307,Conversation_25,,USED
$08DB28,580392,Conversation_26,,USED
$08DB71,580465,Conversation_27,,USED
$08DBE0,580576,Alchemist_shop_text,,USED
$08CCE3,576739,Sub_Shop_menu_GP,,USED
$03C130,246064,Event_Outfitter_Start,,USED
$08CC27,576551,Gratuitous_Japanese3,,USED
$089794,563092,Water3,,USED
$07B61B,505371,Get_Boss_music_flag,,USED
$089A99,563865,CallWater,,USED
$079156,495958,Set_attacker_target_using_09C7,,USED
$078001,491521,Is_FightingFinalBoss,,USED
$088446,558150,BattleMagicMenu,,USED
$08843A,558138,Draw_Area_Name,,USED
$08846C,558188,Battle_Items_Menu,,USED
$0880C9,557257,Text_X_is_defending,,USED
$07BDD9,507353,Store_results_in_2b,,USED
$089985,563589,Attribute8,,USED
$05F1A1,389537,Use_Honey,,USED
$05F5D2,390610,Move_spell_ID_to_11B5,,USED
$05F69A,390810,Something_loading_cards,,USED
$08994F,563535,Attribute7,,USED
$089920,563488,Attribute6,,USED
$05FAAF,391855,Not_enough_cards,,USED
$05FA70,391792,Use_how_many_cards,,USED
$05FA27,391719,Battle_Cards_menu,,USED
$08E1E7,582119,Speak_Rooks,,USED
$08E1F0,582128,Speak_Axs,,USED
$08E1F7,582135,Speak_Icorina,,USED
$08CCC6,576710,Delayed_text_setup,,USED
$08E382,582530,Sound_test,,USED
$0A8000,688128,Bank_0A_Fonts,,USED
$07A9D4,502228,Add_Card_to_inventory,,USED
$07A872,501874,Treasure_Item,,USED
$07A95C,502108,Load_Item_name,,USED
$07AA18,502296,Add_Item_to_inventory,,USED
$009C47,40007,Play_SFX,,USED
$1885D2,1607122,Update_treasure_tracker,,USED
$07A9B0,502192,Truncate_Strings,,USED
$07A900,502016,Sub_Item_Acquired,,USED
$07A8AF,501935,Treasure_Empty,,USED
$07A8BB,501947,Treasure_Nothing_Here,,USED
$07A8C7,501959,Treasure_Full_Cards,,USED
$07A8D3,501971,Treasure_Full_Items,,USED
$07A8DF,501983,Treasure_Full_Equipment,,USED
$07A8EB,501995,Treasure_Empty_2,,USED
$07A92E,502062,Load_Card_name_far,,USED
$07A917,502039,Sub_GP_acquired,,USED
$07A8F5,502005,Setup_Text_Parser,,USED
$07A87E,501886,Treasure_Equipment,,USED
$07A986,502150,Load_Equipment_name,,USED
$07AA3D,502333,Add_Equipment_to_inventory,,USED
$07AA61,502369,Add_GP_to_total_far,,USED
$07AA65,502373,Add_GP_to_total,,USED
$07A88A,501898,Treasure_GP,,USED
$07A896,501910,Treasure_Monster_in_a_box,,USED
$0009C7,2503,Temp_09C7,(0-4) Treasure chest item category,UNUSED
$002130,8496,Color_add_select,00 is an allow all,UNUSED
$03E57D,255357,Adjust_color_math,,USED
$03E5BB,255419,Add_color_math_designation_1b,,USED
$03E59F,255391,Subtract_color_math_designation_1b,,USED
$03E595,255381,Zero_1893_and_E000_to_2131,,USED
$018143,98627,Init_Condition,,USED
$089B7F,564095,HPRestore,,USED
$018053,98387,Init_all_the_things,,USED
$018001,98305,Bank_01_Game_start,,USED
$178001,1540097,Bank_17_init,,USED
$0180F8,98552,Zero_All_Stats,,USED
$018158,98648,Init_11CB_11D9,,USED
$018178,98680,Init_11FB_1209,,USED
$0181CA,98762,Zero_LVLs,,USED
$0181DB,98779,Zero_party_currHP,,USED
$0181EC,98796,Zero_party_currMP,,USED
$0181FD,98813,Zero_copy_currHP,,USED
$01820E,98830,Zero_copy_currMP,,USED
$01821F,98847,Zero_party_maxHP,,USED
$018230,98864,Zero_party_maxMP,,USED
$018241,98881,Decr_Spirits_currHP,,USED
$018255,98901,Decr_Spirits_currMP,,USED
$0182D7,99031,Zero_Equipped_items,,USED
$018269,98921,Zero_card_inventory,,USED
$018278,98936,Zero_item_inventory,,USED
$01828A,98954,Zero_spell_lists,,USED
$0182A5,98981,Zero_Equip_inventory,,USED
$0182BA,99002,Zero_stat_modifiers,,USED
$00A64D,42573,Zero_more_stuff,,USED
$00D176,53622,Init_SPC,,USED
$00A649,42569,Zero_more_stuff_far,,USED
$00888B,34955,WhyWouldYouDoThis,,USED
$0088DE,35038,Wait_Vblank_far,,USED
$0088E2,35042,Wait_Vblank,,USED
$008762,34658,Decompression_far,,USED
$008766,34662,Decompression,,USED
$00877C,34684,Decomp_end_check,,USED
$00872A,34602,_00872E_far,,USED
$008694,34452,_008698_far,,USED
$008622,34338,_008626_far,,USED
$008581,34177,_008585_far,,USED
$00851D,34077,_008521_far,,USED
$0088B2,34994,_0088B6_far,,USED
$07AF39,503609,Set_1575_from_2b,,USED
$07AFAA,503722,Compare_an_offset_to_11B5,,USED
$07AFF2,503794,Similar_to_7AFAA,,USED
$089B40,564032,HPRestoreA,,USED
$0180F4,98548,Zero_All_Stats_far,,USED
$01813F,98623,Init_Condition_far,,USED
$018154,98644,Init_11CB_11D9_far,,USED
$018174,98676,Init_11FB_1209_far,,USED
$0181AA,98730,Erase_enemy_order,,USED
$0181A6,98726,Erase_enemy_order_far,,USED
$0181C6,98758,Zero_LVLs_far,,USED
$0181D7,98775,Zero_party_currHP_far,,USED
$0181E8,98792,Zero_party_currMP_far,,USED
$0181F9,98809,Zero_copy_currHP_far,,USED
$089AC1,563905,CallFire,,USED
$01820A,98826,Zero_copy_currMP_far,,USED
$01821B,98843,Zero_party_maxHP_far,,USED
$01822C,98860,Zero_party_maxMP_far,,USED
$01823D,98877,Decr_Spirits_currHP_far,,USED
